Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
XRS,TAL Education Group,72.25,$5.84B,2010,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/xrs
TISI,"Team, Inc.",30.87,$905.33M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tisi
UNF,Unifirst Corporation,131.21,$2.66B,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/unf
UTI,Universal Technical Institute Inc,1.56,$37.98M,2003,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/uti
WTW,Weight Watchers International Inc,10.2,$651.39M,2001,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/wtw
XOXO,"XO Group, Inc.",18.96,$501.4M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/xoxo
YELP,Yelp Inc.,36.5,$2.82B,2012,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/yelp
ABC,AmerisourceBergen Corporation (Holding Co),79.79,$17.13B,n/a,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/abc
CAH,"Cardinal Health, Inc.",75.27,$23.98B,n/a,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/cah
HLF,Herbalife LTD.,61.61,$5.72B,2004,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/hlf
MCK,McKesson Corporation,161,$36.34B,n/a,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/mck
NUS,"Nu Skin Enterprises, Inc.",64.3,$3.6B,1996,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/nus
ATV,"Acorn International, Inc.",9.2,$35.2M,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/atv
AAP,Advance Auto Parts Inc,146.64,$10.8B,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/aap
APU,"AmeriGas Partners, L.P.",45.47,$4.23B,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/apu
AZO,"AutoZone, Inc.",763.51,$22.32B,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/azo
BNED,"Barnes & Noble Education, Inc",9.6,$442.3M,2015,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bned
BKS,"Barnes & Noble, Inc.",10.52,$770.25M,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bks
CAB,Cabela&#39;s Inc,61.9,$4.24B,2004,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/cab
DKS,Dick&#39;s Sporting Goods Inc,56.46,$6.38B,2002,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/dks
FGP,"Ferrellgas Partners, L.P.",10.48,$1.02B,1994,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fgp
FCFS,"First Cash, Inc.",46.56,$1.32B,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fcfs
HVT,"Haverty Furniture Companies, Inc.",17.64,$372.28M,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/hvt
JMEI,Jumei International Holding Limited,5.34,$783.03M,2014,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/jmei
HZO,"MarineMax, Inc.",20.86,$539.32M,1998,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/hzo
PRTY,Party City Holdco Inc.,17.06,$2.04B,2015,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/prty
RH,Restoration Hardware Holdings Inc.,30.05,$1.22B,2012,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/rh
SBH,"Sally Beauty Holdings, Inc.",26,$3.81B,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sbh
SGU,"Star Gas Partners, L.P.",9.495,$543M,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sgu
SPH,"Suburban Propane Partners, L.P.",32.84,$2B,1996,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sph
AVP,"Avon Products, Inc.",6.28,$2.74B,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/avp
CHD,"Church & Dwight Company, Inc.",47.92,$12.34B,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/chd
CL,Colgate-Palmolive Company,72.31,$64.46B,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/cl
COTY,Coty Inc.,23.34,$7.84B,2013,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/coty
ELF,"e.l.f. Beauty, Inc.",26.94,$1.2B,2016,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/elf
ECL,Ecolab Inc.,116.76,$34.05B,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ecl
EPC,"Energizer Holdings, Inc.",76.94,$4.54B,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/epc
EL,"Estee Lauder Companies, Inc. (The)",87.33,$31.94B,1995,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/el
PG,Procter & Gamble Company (The),88.43,$236B,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/pg
REV,"Revlon, Inc.",35.47,$1.86B,1996,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/rev
SCL,Stepan Company,70.77,$1.58B,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/scl
UN,Unilever NV,43.22,$130.74B,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/un
UL,Unilever PLC,43,$130.07B,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ul
APFH,"AdvancePierre Foods Holdings, Inc.",27.89,$2.15B,2016,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/apfh
ANFI,Amira Nature Foods Ltd,8.19,$294.55M,2012,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/anfi
BETR,"Amplify Snack Brands, inc.",14.96,$1.12B,2015,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/betr
ADM,Archer-Daniels-Midland Company,42.13,$24.51B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/adm
BGS,"B&G Foods, Inc.",48.17,$3.02B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/bgs
BG,Bunge Limited,59.16,$8.25B,2001,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/bg
CPB,Campbell Soup Company,54.33,$16.73B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/cpb
CAG,"ConAgra Foods, Inc.",47.55,$20.82B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/cag
DAR,Darling Ingredients Inc.,13.32,$2.19B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/dar
DF,Dean Foods Company,16.33,$1.48B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/df
FLO,"Flowers Foods, Inc.",15.2,$3.14B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/flo
GIS,"General Mills, Inc.",61.78,$36.54B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/gis
INGR,Ingredion Incorporated,133.38,$9.63B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ingr
SJM,J.M. Smucker Company (The),133.52,$15.54B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/sjm
K,Kellogg Company,75.49,$26.44B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/k
MKC,"McCormick & Company, Incorporated",94.44,$11.91B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mkc
MKC.V,"McCormick & Company, Incorporated",n/a,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mkc.v
MJN,Mead Johnson Nutrition Company,80.96,$14.95B,2009,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mjn
MED,MEDIFAST INC,39.87,$472.39M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/med
NOMD,Nomad Foods Limited,12.2,$2.22B,2016,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/nomd
OME,Omega Protein Corporation,23.02,$513.46M,1998,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ome
PF,"Pinnacle Foods, Inc.",50.32,$5.94B,2013,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/pf
POST,"Post Holdings, Inc.",79.3,$5.13B,2012,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/post
THS,"Treehouse Foods, Inc.",87.07,$4.94B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ths
WWAV,Whitewave Foods Company (The),53.75,$9.52B,2012,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/wwav
AXTA,Axalta Coating Systems Ltd.,26.21,$6.27B,2014,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/axta
FOE,Ferro Corporation,12.88,$1.07B,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/foe
PPG,"PPG Industries, Inc.",92.6,$24.66B,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/ppg
RPM,RPM International Inc.,47.88,$6.39B,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/rpm
VAL,Valspar Corporation (The),105.1,$8.34B,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/val
CLW,Clearwater Paper Corporation,65.62,$1.12B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/clw
UFS,Domtar Corporation,37.34,$2.43B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/ufs
FBR,Fibria Celulose S.A.,7.25,$4.02B,1997,Basic Industries,Paper,http://www.nasdaq.com/symbol/fbr
GLT,Glatfelter,21.37,$930.62M,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/glt
IP,International Paper Company,46.73,$19.22B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/ip
KS,KapStone Paper and Packaging Corporation,19.66,$1.9B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/ks
NP,"Neenah Paper, Inc.",80.1,$1.34B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/np
RFP,Resolute Forest Products Inc.,4.79,$429.26M,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/rfp
SWM,"Schweitzer-Mauduit International, Inc.",38.05,$1.16B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/swm
VRTV,Veritiv Corporation,51.95,$831.25M,2014,Consumer Services,Paper,http://www.nasdaq.com/symbol/vrtv
VRS,Verso Corporation,6.09,$209.44M,2016,Basic Industries,Paper,http://www.nasdaq.com/symbol/vrs
ATR,"AptarGroup, Inc.",76.03,$4.78B,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/atr
AFI,"Armstrong Flooring, Inc.",17.81,$494.99M,2016,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/afi
AWI,Armstrong World Industries Inc,41.25,$2.29B,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/awi
BERY,BPC Acquisition Corp,44.5,$5.41B,2012,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/bery
MYE,"Myers Industries, Inc.",12.67,$378.78M,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/mye
NWL,Newell Brands Inc.,52.25,$25.19B,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/nwl
TUP,Tupperware Brands Corporation,64.47,$3.26B,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/tup
DCI,"Donaldson Company, Inc.",36.55,$4.85B,n/a,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/dci
ALE,"Allete, Inc.",57.58,$2.84B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ale
LNT,Alliant Energy Corporation,36.97,$8.4B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/lnt
AEE,Ameren Corporation,48.03,$11.65B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/aee
AVA,Avista Corporation,39.7,$2.53B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ava
CMS,CMS Energy Corporation,40.7,$11.39B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/cms
CMS^B,CMS Energy Corporation,102.6979,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/cms^b
ED,Consolidated Edison Inc,72.49,$22.07B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ed
DUK,Duke Energy Corporation,77.21,$53.19B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/duk
DUKH,Duke Energy Corporation,26.0799,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/dukh
ENJ,"Entergy New Orleans, Inc.",26.12,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/enj
ENO,"Entergy New Orleans, Inc.",26.12,n/a,2016,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/eno
EXC,Exelon Corporation,32.7,$30.18B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/exc
EXCU,Exelon Corporation,46.49,$42.9B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/excu
GNE,Genie Energy Ltd.,5.62,$138.52M,2011,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/gne
NMK^B,"Niagara Mohawk Holdings, Inc.",99.5825,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nmk^b
NMK^C,"Niagara Mohawk Holdings, Inc.",99.5001,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nmk^c
NI,"NiSource, Inc",22.68,$7.31B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ni
NWE,NorthWestern Corporation,55.11,$2.66B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nwe
PCG,Pacific Gas & Electric Co.,59.8,$29.81B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/pcg
PEG,Public Service Enterprise Group Incorporated,40.9,$20.69B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/peg
SCG,Scana Corporation,69.46,$9.93B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/scg
UTL,UNITIL Corporation,38.02,$534.28M,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/utl
WEC,"WEC Energy Group, Inc.",57.74,$18.22B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/wec
WR,"Westar Energy, Inc.",57.22,$8.11B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/wr
XEL,Xcel Energy Inc.,40.05,$20.34B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/xel
AEM,Agnico Eagle Mines Limited,45.66,$10.28B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/aem
AGI,Alamos Gold Inc.,7.47,$1.99B,2015,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/agi
AU,AngloGold Ashanti Limited,13.38,$5.46B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/au
ABX,Barrick Gold Corporation,15.69,$18.28B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/abx
BHP,BHP Billiton Limited,33.99,$90.45B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/bhp
BVN,Buenaventura Mining Company Inc.,12.43,$3.16B,1996,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/bvn
CCJ,Cameco Corporation,8.02,$3.17B,1996,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ccj
CLF,Cliffs Natural Resources Inc.,5.34,$981.87M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/clf
CDE,"Coeur Mining, Inc.",10.59,$1.72B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/cde
DDC,Dominion Diamond Corporation,8.77,$744.1M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ddc
DRD,DRDGOLD Limited,4.5,$191.13M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/drd
EGO,Eldorado Gold Corporation,3.49,$2.5B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ego
EXK,Endeavour Silver Corporation,4.03,$506.34M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/exk
AG,First Majestic Silver Corp.,7.85,$1.29B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ag
FSM,Fortuna Silver Mines Inc.,6.27,$913.16M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/fsm
FNV,Franco-Nevada Corporation,63.33,$11.28B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/fnv
FCX,"Freeport-McMoran, Inc.",9.66,$12.83B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/fcx
GFI,Gold Fields Limited,4.01,$3.29B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/gfi
GG,Goldcorp Inc.,14.31,$12.21B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/gg
HMY,Harmony Gold Mining Company Limited,2.94,$1.29B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/hmy
HBM,HudBay Minerals Inc,3.8099,$900.02M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/hbm
IAG,Iamgold Corporation,3.37,$1.52B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/iag
KGC,Kinross Gold Corporation,3.62,$4.51B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/kgc
MUX,McEwen Mining Inc.,3.25,$972.3M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mux
MSB,Mesabi Trust,9.91,$130.02M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/msb
NEM,Newmont Mining Corporation,34.23,$18.16B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nem
OR,Osisko Gold Royalties Ltd,10.01,$1.07B,2016,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/or
PVG,"Pretium Resources, Inc.",8.94,$1.6B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/pvg
PPP,Primero Mining Corp,1.48,$278.34M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ppp
RIO,Rio Tinto Plc,31.77,$70.62B,2002,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rio
SA,"Seabridge Gold, Inc.",10.61,$574.38M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sa
SBGL,Sibanye Gold Limited,11.46,$2.62B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sbgl
SLW,Silver Wheaton Corp,22.86,$10.08B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/slw
SCCO,Southern Copper Corporation,26.01,$20.12B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/scco
SWC,Stillwater Mining Company,11.81,$1.43B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/swc
TAHO,"Tahoe Resources, Inc.",11.04,$3.43B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/taho
TRQ,Turquoise Hill Resources Ltd.,3,$6.04B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/trq
VALE,VALE S.A.,5.58,$28.76B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/vale
AUY,Yamana Gold Inc.,3.65,$3.46B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/auy
AHS,AMN Healthcare Services Inc,33.84,$1.63B,2001,Technology,Professional Services,http://www.nasdaq.com/symbol/ahs
ARC,"ARC Document Solutions, Inc.",3.43,$162.55M,2004,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/arc
BAH,Booz Allen Hamilton Holding Corporation,30.17,$4.48B,2010,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/bah
CDI,CDI Corporation,5.88,$109.36M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/cdi
CEB,CEB Inc.,53.11,$1.71B,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/ceb
GIB,"CGI Group, Inc.",47.05,$12.8B,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/gib
FCN,"FTI Consulting, Inc.",42.77,$1.8B,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/fcn
G,Genpact Limited,23.66,$4.9B,2007,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/g
NSP,"Insperity, Inc.",73.98,$1.58B,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/nsp
MAN,ManpowerGroup,72.15,$4.94B,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/man
MWW,"Monster Worldwide, Inc.",3.44,$306.38M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/mww
NCI,"Navigant Consulting, Inc.",19.6,$929.05M,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/nci
ASGN,"On Assignment, Inc.",36,$1.92B,1992,Technology,Professional Services,http://www.nasdaq.com/symbol/asgn
PGND,"Press Ganey Holdings, Inc.",40.45,$2.15B,2015,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/pgnd
RHI,Robert Half International Inc.,38.24,$4.98B,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/rhi
SRT,"StarTek, Inc.",6,$94.41M,1997,Technology,Professional Services,http://www.nasdaq.com/symbol/srt
TMH,"Team Health Holdings, Inc.",38.23,$2.84B,2009,Technology,Professional Services,http://www.nasdaq.com/symbol/tmh
TBI,"TrueBlue, Inc.",21.64,$919.15M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/tbi
ZPIN,Zhaopin Limited,14.39,$898.53M,2014,Technology,Professional Services,http://www.nasdaq.com/symbol/zpin
Y,Alleghany Corporation,528.85,$8.17B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/y
AWH,"Allied World Assurance Company Holdings, AG",43.82,$4.14B,2006,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/awh
ALL,Allstate Corporation (The),69.33,$25.75B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/all
AFA,"American Financial Group, Inc.",25.58,n/a,2012,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afa
AFG,"American Financial Group, Inc.",76.25,$6.63B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afg
AFGE,"American Financial Group, Inc.",27.2,n/a,2014,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afge
AFGH,"American Financial Group, Inc.",26.91,n/a,2015,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afgh
AFW,"American Financial Group, Inc.",25.93,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afw
AIG,"American International Group, Inc.",59.86,$64.09B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/aig
AFSS,"AmTrust Financial Services, Inc.",25.72,n/a,2015,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afss
AFST,"AmTrust Financial Services, Inc.",26.35,n/a,2015,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afst
AHL,Aspen Insurance Holdings Limited,49.65,$2.99B,2003,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ahl
AGO,Assured Guaranty Ltd.,28.67,$3.79B,2004,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ago
AXS,Axis Capital Holdings Limited,56.96,$5.16B,2003,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/axs
BCRH,Blue Capital Reinsurance Holdings Ltd.,18.25,$159.8M,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/bcrh
CNA,CNA Financial Corporation,35.59,$9.63B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/cna
CB,D/B/A Chubb Limited New,125.85,$58.53B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/cb
EIG,Employers Holdings Inc,30.66,$994.55M,2007,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/eig
ENH,Endurance Specialty Holdings Ltd,91.89,$6.21B,2003,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/enh
ESNT,Essent Group Ltd.,27.82,$2.59B,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/esnt
RE,"Everest Re Group, Ltd.",194.46,$8.15B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/re
FAC,First Acceptance Corporation,0.9001,$36.99M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/fac
HGH,"Hartford Financial Services Group, Inc. (The)",31.26,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/hgh
HIG,"Hartford Financial Services Group, Inc. (The)",43.31,$16.72B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/hig
HCI,"HCI Group, Inc.",28.74,$298.56M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/hci
HCJ,"HCI Group, Inc.",25.4,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/hcj
HRTG,"Heritage Insurance Holdings, Inc.",12.63,$384.28M,2014,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/hrtg
HMN,Horace Mann Educators Corporation,37.55,$1.51B,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/hmn
KMPA,Kemper Corporation,26.5977,n/a,2014,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/kmpa
KMPR,Kemper Corporation,39.65,$2.03B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/kmpr
KFS,"Kingsway Financial Services, Inc.",5.65,$123.14M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/kfs
L,Loews Corporation,41.14,$13.87B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/l
MHNB,"Maiden Holdings, Ltd.",25.6,n/a,2012,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhnb
MHNC,"Maiden Holdings, Ltd.",26.67,n/a,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhnc
MKL,Markel Corporation,925.85,$12.95B,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mkl
MBI,"MBIA, Inc.",7.64,$1.04B,1987,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mbi
MCY,Mercury General Corporation,54.93,$3.04B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mcy
MTG,MGIC Investment Corporation,7.99,$2.72B,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mtg
